unified_id,question_text,validity,source_types,n_instances,n_candidate,n_compiled_report,n_study_bank,instance_ids,source_authors,companies_stated,companies_bank_tag,company_pairs,named_concepts,named_tools,merge_kind,n_wordings
UQ-0093,"Design an agent that takes actions in enterprise tools (file a Jira ticket, draft an email) on a user's behalf. How do you handle permissions and evaluate it?",study bank,study bank,2,0,0,2,PALLAVI-0555|OMB-0693,ombharatiya|pallavi-shekhar,,Glean,Glean:bank_tag,ACL,,exact,1
UQ-0094,"Design an answer engine: a user types a question and gets a cited, streamed answer. Your end-to-end budget is 3 seconds to a complete short answer.",study bank,study bank,2,0,0,2,PALLAVI-0507|OMB-0831,ombharatiya|pallavi-shekhar,,Perplexity,Perplexity:bank_tag,,,exact,1
UQ-0095,Design an LLM agent that files and updates work orders in a customer's ERP - real writes to a production system. How do you make that safe?,study bank,study bank,2,0,0,2,PALLAVI-0608|OMB-0821,ombharatiya|pallavi-shekhar,,Palantir,Palantir:bank_tag,,,exact,1
UQ-0096,"Design an LLM gateway: routing across providers, failover, caching, budgets and rate limits.",study bank,study bank,2,0,0,2,PALLAVI-0198|PALLAVI-0199,pallavi-shekhar,,Palantir|Perplexity,Palantir:bank_tag|Perplexity:bank_tag,rate limiting,,exact,1
UQ-0097,Design an on-prem deployment of an open-weight model for a European bank that cannot send data to any external API.,study bank,study bank,2,0,0,2,PALLAVI-0338|OMB-0776,ombharatiya|pallavi-shekhar,,Mistral|Mistral AI,Mistral AI:bank_tag|Mistral:bank_tag,,,exact,1
UQ-0098,Design discovery and search across millions of user-created characters.,study bank,study bank,2,0,0,2,PALLAVI-0563|OMB-0601,ombharatiya|pallavi-shekhar,,Character.AI,Character.AI:bank_tag,,,exact,1
UQ-0099,"Design guardrails for a consumer-facing assistant. Input filters, output filters, or both?",study bank,study bank,2,0,0,2,PALLAVI-0164|PALLAVI-0165,pallavi-shekhar,,Character.AI|Sierra,Character.AI:bank_tag|Sierra:bank_tag,,,exact,1
UQ-0100,Design human-in-the-loop approval for an agent that takes consequential actions.,study bank,study bank,2,0,0,2,PALLAVI-0115|PALLAVI-0116,pallavi-shekhar,,OpenAI|Palantir,OpenAI:bank_tag|Palantir:bank_tag,,,exact,1
UQ-0101,"Design the dubbing pipeline: an English video becomes Spanish, same speakers, same timing.",study bank,study bank,2,0,0,2,PALLAVI-0572|OMB-0670,ombharatiya|pallavi-shekhar,,ElevenLabs,ElevenLabs:bank_tag,,,exact,1
UQ-0102,Design the evaluation framework for an enterprise AI assistant when you cannot look at customer data.,study bank,study bank,2,0,0,2,PALLAVI-0560|OMB-0691,ombharatiya|pallavi-shekhar,,Glean,Glean:bank_tag,,,exact,1
UQ-0103,Design the execution environment for thousands of concurrent cloud coding agents. It must survive the agent waiting forty minutes for CI.,study bank,study bank,2,0,0,2,PALLAVI-0530|OMB-0605,ombharatiya|pallavi-shekhar,,"Cognition|Cognition (Devin, Windsurf)","Cognition (Devin, Windsurf):bank_tag|Cognition:bank_tag",,,exact,1
UQ-0104,Design the harmful-content detection system for Facebook and Instagram uploads.,study bank,study bank,2,0,0,2,PALLAVI-0318|OMB-0751,ombharatiya|pallavi-shekhar,,"Meta|Meta (Superintelligence Labs, FAIR, Llama)","Meta (Superintelligence Labs, FAIR, Llama):bank_tag|Meta:bank_tag",,,exact,1
UQ-0105,Design the harness for an agent that makes multi-file changes from a natural-language task. How do you keep it from wrecking a codebase?,study bank,study bank,2,0,0,2,PALLAVI-0519|OMB-0635,ombharatiya|pallavi-shekhar,,Cursor|Cursor (Anysphere),Cursor (Anysphere):bank_tag|Cursor:bank_tag,,,exact,1
UQ-0106,Design the Hugging Face Hub: millions of git repos where individual files are tens to hundreds of GB.,study bank,study bank,2,0,0,2,PALLAVI-0491|OMB-0742,ombharatiya|pallavi-shekhar,,Hugging Face,Hugging Face:bank_tag,,Hugging Face,exact,1
UQ-0107,"Design the human-handoff path for a customer-service agent. When should it escalate, and what does a good handoff look like?",study bank,study bank,2,0,0,2,PALLAVI-0539|OMB-0885,ombharatiya|pallavi-shekhar,,Sierra,Sierra:bank_tag,,,exact,1
UQ-0108,"Design the IR and pass pipeline for a compiler targeting a spatial dataflow accelerator. Where does the memory-residency decision live, and why?",study bank,study bank,2,0,0,2,PALLAVI-0473|OMB-0718,ombharatiya|pallavi-shekhar,,Groq,Groq:bank_tag,,,exact,1
UQ-0109,Design the output representation for a behaviour prediction model. What metrics would you gate it on?,study bank,study bank,2,0,0,2,PALLAVI-0594|OMB-0907,ombharatiya|pallavi-shekhar,,Waymo,Waymo:bank_tag,,,exact,1
UQ-0110,"Design the parallelism strategy for serving a 405B-parameter dense model. TP, PP, EP - what goes where and why?",study bank,study bank,2,0,0,2,PALLAVI-0436|OMB-0801,ombharatiya|pallavi-shekhar,,NVIDIA,NVIDIA:bank_tag,,,exact,1
UQ-0111,Design the recommendation system for Instagram Reels.,study bank,study bank,2,0,0,2,PALLAVI-0311|OMB-0746,ombharatiya|pallavi-shekhar,,"Meta|Meta (Superintelligence Labs, FAIR, Llama)","Meta (Superintelligence Labs, FAIR, Llama):bank_tag|Meta:bank_tag",,,exact,1
UQ-0112,"Design the routing layer that decides whether a user request is handled on-device, by a first-party server model, or by a third-party model.",study bank,study bank,2,0,0,2,PALLAVI-0428|OMB-0580,ombharatiya|pallavi-shekhar,,Apple,Apple:bank_tag,,,exact,1
UQ-0113,Design the safety architecture for a learned whole-body policy operating near people.,study bank,study bank,2,0,0,2,PALLAVI-0589|OMB-0684,ombharatiya|pallavi-shekhar,,Figure AI,Figure AI:bank_tag,,,exact,1
UQ-0114,Design the safety system for open-ended character chat.,study bank,study bank,2,0,0,2,PALLAVI-0565|OMB-0597,ombharatiya|pallavi-shekhar,,Character.AI,Character.AI:bank_tag,,,exact,1
UQ-0115,Design the scheduler for a continuous-batching inference engine.,study bank,study bank,2,0,0,2,PALLAVI-0482|OMB-0893,ombharatiya|pallavi-shekhar,,Together AI,Together AI:bank_tag,,,exact,1
UQ-0116,Design the serverless inference layer: any of thousands of Hub models can receive a request at any moment.,study bank,study bank,2,0,0,2,PALLAVI-0492|OMB-0743,ombharatiya|pallavi-shekhar,,Hugging Face,Hugging Face:bank_tag,,,exact,1
UQ-0117,"Design the serving stack for a ChatGPT-scale consumer assistant: hundreds of millions of weekly users, streaming chat, multiple model tiers.",study bank,study bank,2,0,0,2,PALLAVI-0271|OMB-0811,ombharatiya|pallavi-shekhar,,OpenAI,OpenAI:bank_tag,,ChatGPT,exact,1
UQ-0118,Design the serving stack for a Claude-scale LLM API. Maximise GPU utilisation without wrecking p99 latency.,study bank,study bank,2,0,0,2,PALLAVI-0238|OMB-0568,ombharatiya|pallavi-shekhar,,Anthropic,Anthropic:bank_tag,,Claude,exact,1
UQ-0119,Design the serving stack for a consumer chatbot with real-time search over a social-media firehose.,study bank,study bank,2,0,0,2,PALLAVI-0329|OMB-0921,ombharatiya|pallavi-shekhar,,xAI,xAI:bank_tag,,,exact,1
UQ-0120,"Design the serving system for a multimodal assistant (text + image input, streaming text out) at hundreds of millions of users.",study bank,study bank,2,0,0,2,PALLAVI-0296|OMB-0708,ombharatiya|pallavi-shekhar,,Google DeepMind|Google DeepMind and Google AI,Google DeepMind and Google AI:bank_tag|Google DeepMind:bank_tag,,,near,2
UQ-0121,Design the teleoperation data pipeline. Why is data collection the bottleneck in robotics rather than compute?,study bank,study bank,2,0,0,2,PALLAVI-0586|OMB-0679,ombharatiya|pallavi-shekhar,,Figure AI,Figure AI:bank_tag,,,exact,1
UQ-0122,"Design the tool surface for a coding agent: which tools exist, what their schemas look like, and how results come back.",study bank,study bank,2,0,0,2,PALLAVI-0240|OMB-0577,ombharatiya|pallavi-shekhar,,Anthropic,Anthropic:bank_tag,,,exact,1
UQ-0123,Design the training setup for a model that doesn't fit on one accelerator - say 70B parameters on a pod of accelerators.,study bank,study bank,2,0,0,2,PALLAVI-0295|OMB-0706,ombharatiya|pallavi-shekhar,,Google DeepMind|Google DeepMind and Google AI,Google DeepMind and Google AI:bank_tag|Google DeepMind:bank_tag,,,near,2
UQ-0124,"Devin runs asynchronously in the cloud; Windsurf's Cascade runs in the editor next to the user. What actually changes between those two products, technically?",study bank,study bank,2,0,0,2,PALLAVI-0531|OMB-0609,ombharatiya|pallavi-shekhar,,"Cognition|Cognition (Devin, Windsurf)","Cognition (Devin, Windsurf):bank_tag|Cognition:bank_tag",,,exact,1
UQ-0125,Disengagement rate is a weak safety proxy. How would you actually measure whether the Driver is safe enough to ship?,study bank,study bank,2,0,0,2,PALLAVI-0599|OMB-0905,ombharatiya|pallavi-shekhar,,Waymo,Waymo:bank_tag,,,exact,1
UQ-0126,Do the GPU memory maths for full fine-tuning a 7B model in bf16 with Adam. Now with LoRA.,study bank,study bank,2,0,0,2,PALLAVI-0132|PALLAVI-0133,pallavi-shekhar,,Hugging Face|Mistral AI,Hugging Face:bank_tag|Mistral AI:bank_tag,LoRA|quantization|fine-tuning,,exact,1
UQ-0127,Do the roofline maths: how many tokens/sec can one H100 produce for a 70B model at batch size 1?,study bank,study bank,2,0,0,2,PALLAVI-0065|PALLAVI-0066,pallavi-shekhar,,NVIDIA|Together AI,NVIDIA:bank_tag|Together AI:bank_tag,,,exact,1
UQ-0128,"DualPipe overlaps computation and communication in training. Why is that overlap the whole game at this scale, and what is the trade-off?",study bank,study bank,2,0,0,2,PALLAVI-0355|OMB-0660,ombharatiya|pallavi-shekhar,,DeepSeek,DeepSeek:bank_tag,,,exact,1
UQ-0129,"Edit rate is the obvious measure of clinician trust. What does it hide, and what would you instrument instead?",study bank,study bank,2,0,0,2,PALLAVI-0578|OMB-0548,ombharatiya|pallavi-shekhar,,Abridge,Abridge:bank_tag,,,exact,1
UQ-0130,Engagement metrics and wellbeing metrics disagree. How do you build a system that resolves that?,study bank,study bank,2,0,0,2,PALLAVI-0564|OMB-0600,ombharatiya|pallavi-shekhar,,Character.AI,Character.AI:bank_tag,,,exact,1
UQ-0131,"Estimate the annual serving cost of adding an LLM summary feature for 100 million weekly active users, and how you'd cut it by 10x.",study bank,study bank,2,0,0,2,PALLAVI-0395|OMB-0766,ombharatiya|pallavi-shekhar,,Microsoft,Microsoft:bank_tag,,,exact,1
UQ-0132,"Estimate the cost and turnaround of running your diligence workflow over a 5,000-document data room, and tell me which lever you would pull first.",study bank,study bank,2,0,0,2,PALLAVI-0551|OMB-0732,ombharatiya|pallavi-shekhar,,Harvey,Harvey:bank_tag,,,near,2
UQ-0133,"Estimate the KV-cache memory for a 3B on-device model at 4k context, and name the levers that shrink it.",study bank,study bank,2,0,0,2,PALLAVI-0424|OMB-0582,ombharatiya|pallavi-shekhar,,Apple,Apple:bank_tag,KV cache,,exact,1
UQ-0134,"Estimate the KV-cache memory for serving Mistral 7B, and design the rolling-buffer cache that sliding-window attention enables.",study bank,study bank,2,0,0,2,PALLAVI-0334|OMB-0773,ombharatiya|pallavi-shekhar,,Mistral|Mistral AI,Mistral AI:bank_tag|Mistral:bank_tag,KV cache|attention,,exact,1
UQ-0135,Estimate the KV-cache memory to serve a 70B-class model at 128k context. What do you do when it doesn't fit?,study bank,study bank,2,0,0,2,PALLAVI-0325|OMB-0920,ombharatiya|pallavi-shekhar,,xAI,xAI:bank_tag,KV cache,,exact,1
UQ-0136,"Estimate what one message costs us to serve, and tell me which lever moves it most.",study bank,study bank,2,0,0,2,PALLAVI-0562|OMB-0593,ombharatiya|pallavi-shekhar,,Character.AI,Character.AI:bank_tag,,,exact,1
UQ-0137,Explain action chunking. Why predict a sequence of future actions instead of the next one?,study bank,study bank,2,0,0,2,PALLAVI-0592|OMB-0677,ombharatiya|pallavi-shekhar,,Figure AI,Figure AI:bank_tag,chunking,,exact,1
UQ-0138,"Explain Constitutional AI. What does it buy you over vanilla RLHF, and what doesn't it solve?",study bank,study bank,2,0,0,2,PALLAVI-0241|OMB-0571,ombharatiya|pallavi-shekhar,,Anthropic,Anthropic:bank_tag,RLHF,,exact,1
UQ-0139,Explain disaggregated prefill/decode serving and when it pays for itself.,study bank,study bank,2,0,0,2,PALLAVI-0078|PALLAVI-0079,pallavi-shekhar,,Groq|Moonshot AI,Groq:bank_tag|Moonshot AI:bank_tag,prefill/decode,,exact,1
UQ-0140,Explain how a Mixtral-style sparse mixture-of-experts model works. Why does a ~47B-parameter model run at roughly the cost of a ~13B one?,study bank,study bank,2,0,0,2,PALLAVI-0333|OMB-0772,ombharatiya|pallavi-shekhar,,Mistral|Mistral AI,Mistral AI:bank_tag|Mistral:bank_tag,,,near,2
UQ-0141,"Explain post-training quantization versus quantization-aware training. What breaks when you push weights to 2–4 bits, and how do you recover quality?",study bank,study bank,2,0,0,2,PALLAVI-0423|OMB-0579,ombharatiya|pallavi-shekhar,,Apple,Apple:bank_tag,quantization,,exact,1
UQ-0142,"Explain prefix caching / prompt caching. When should you use it, and what invalidates a cached prefix?",study bank,study bank,2,0,0,2,PALLAVI-0050|PALLAVI-0051,pallavi-shekhar,,Character.AI|Moonshot AI,Character.AI:bank_tag|Moonshot AI:bank_tag,,,exact,1
UQ-0143,"Explain self-attention. What is its computational complexity, and what are your options when contexts get long?",study bank,study bank,2,0,0,2,PALLAVI-0266|OMB-0808,ombharatiya|pallavi-shekhar,,OpenAI,OpenAI:bank_tag,attention,,near,2
UQ-0144,"Explain speculative decoding. When does it help, when does it hurt, and why adapt the speculator to live traffic?",study bank,study bank,2,0,0,2,PALLAVI-0483|OMB-0895,ombharatiya|pallavi-shekhar,,Together AI,Together AI:bank_tag,speculative decoding,,exact,1
UQ-0145,"Explain the architectural choices in a Llama-class model: why grouped-query attention, RoPE, and SwiGLU instead of the vanilla 2017 Transformer?",study bank,study bank,2,0,0,2,PALLAVI-0307|OMB-0749,ombharatiya|pallavi-shekhar,,"Meta|Meta (Superintelligence Labs, FAIR, Llama)","Meta (Superintelligence Labs, FAIR, Llama):bank_tag|Meta:bank_tag",RoPE|attention,,exact,1
UQ-0146,"Explain the difference between pre-training, supervised fine-tuning and preference optimisation.",study bank,study bank,2,0,0,2,PALLAVI-0029|PALLAVI-0030,pallavi-shekhar,,Meta|Scale AI,Meta:bank_tag|Scale AI:bank_tag,fine-tuning,,exact,1
UQ-0147,Explain the SVD and give two places it shows up in modern deep learning.,study bank,study bank,2,0,0,2,PALLAVI-0290|OMB-0701,ombharatiya|pallavi-shekhar,,Google DeepMind|Google DeepMind and Google AI,Google DeepMind and Google AI:bank_tag|Google DeepMind:bank_tag,,,exact,1
UQ-0148,"For a long-context assistant, when is a 1M-token context window the right tool, and when should you use retrieval (RAG) instead?",study bank,study bank,2,0,0,2,PALLAVI-0361|OMB-0792,ombharatiya|pallavi-shekhar,,Moonshot AI|Moonshot AI (Kimi),Moonshot AI (Kimi):bank_tag|Moonshot AI:bank_tag,context window|RAG,,near,2
UQ-0149,"FP8 training at 671B scale is hard. What actually breaks in low precision, and how do you make it stable?",study bank,study bank,2,0,0,2,PALLAVI-0353|OMB-0656,ombharatiya|pallavi-shekhar,,DeepSeek,DeepSeek:bank_tag,quantization,,exact,1
UQ-0150,"Glean's ranking leans on a knowledge graph of people, content and activity. How would you build that graph, and how does it improve retrieval beyond embedding similarity?",study bank,study bank,2,0,0,2,PALLAVI-0558|OMB-0696,ombharatiya|pallavi-shekhar,,Glean,Glean:bank_tag,embeddings,,exact,1
UQ-0151,"GLM has been bilingual Chinese/English since GLM-130B. What changes in tokenization, data, and evaluation when a model must serve both languages well?",study bank,study bank,2,0,0,2,PALLAVI-0369|OMB-0934,ombharatiya|pallavi-shekhar,,Zhipu AI|Zhipu AI (GLM),Zhipu AI (GLM):bank_tag|Zhipu AI:bank_tag,,,exact,1
UQ-0152,"GLM's original pre-training objective is autoregressive blank infilling. How does it differ from BERT and GPT, and why did the team argue it unifies understanding and generation?",study bank,study bank,2,0,0,2,PALLAVI-0365|OMB-0927,ombharatiya|pallavi-shekhar,,Zhipu AI|Zhipu AI (GLM),Zhipu AI (GLM):bank_tag|Zhipu AI:bank_tag,,,exact,1
UQ-0153,"GLM-4.5 is a ""hybrid reasoning"" model with a thinking mode and a direct-response mode. How do you build one model that does both, and what are the training and serving implications?",study bank,study bank,2,0,0,2,PALLAVI-0370|OMB-0930,ombharatiya|pallavi-shekhar,,Zhipu AI|Zhipu AI (GLM),Zhipu AI (GLM):bank_tag|Zhipu AI:bank_tag,,,exact,1
UQ-0154,Helix splits into a large slow model and a small fast one. Why not run a single end-to-end network?,study bank,study bank,2,0,0,2,PALLAVI-0591|OMB-0675,ombharatiya|pallavi-shekhar,,Figure AI,Figure AI:bank_tag,,,exact,1
UQ-0155,"How do modern multimodal models get image and video understanding into an LLM, and what changes for video specifically?",study bank,study bank,2,0,0,2,PALLAVI-0319|OMB-0756,ombharatiya|pallavi-shekhar,,"Meta|Meta (Superintelligence Labs, FAIR, Llama)","Meta (Superintelligence Labs, FAIR, Llama):bank_tag|Meta:bank_tag",,,exact,1
UQ-0156,"How do vision-language models get images into an LLM: projector, cross-attention, or native tokens?",study bank,study bank,2,0,0,2,PALLAVI-0172|PALLAVI-0173,pallavi-shekhar,,Alibaba|Meta,Alibaba:bank_tag|Meta:bank_tag,attention,,exact,1
UQ-0157,How do you build a simulator you would trust to gate a release?,study bank,study bank,2,0,0,2,PALLAVI-0600|OMB-0908,ombharatiya|pallavi-shekhar,,Waymo,Waymo:bank_tag,,,exact,1
UQ-0158,How do you build a training dataset without triggering model collapse when a lot of your data is synthetic?,study bank,study bank,2,0,0,2,PALLAVI-0354|OMB-0659,ombharatiya|pallavi-shekhar,,DeepSeek,DeepSeek:bank_tag,,,near,2
UQ-0159,How do you build an eval set when there is no labelled ground truth and experts are expensive?,study bank,study bank,2,0,0,2,PALLAVI-0141|PALLAVI-0142,pallavi-shekhar,,Cohere|Harvey,Cohere:bank_tag|Harvey:bank_tag,,,exact,1
UQ-0160,How do you deploy a capable assistant on cost-sensitive or on-device hardware (think Sarvam-Edge) without a datacentre GPU? Walk through the efficiency toolkit.,study bank,study bank,2,0,0,2,PALLAVI-0383|OMB-0864,ombharatiya|pallavi-shekhar,,Sarvam AI,Sarvam AI:bank_tag,,,near,2
UQ-0161,How do you evaluate a code-editing model before shipping it? Design the offline and online eval story for tab or agent edits.,study bank,study bank,2,0,0,2,PALLAVI-0526|OMB-0631,ombharatiya|pallavi-shekhar,,Cursor|Cursor (Anysphere),Cursor (Anysphere):bank_tag|Cursor:bank_tag,,,exact,1
UQ-0162,How do you evaluate a manipulation policy when every trial costs robot time and every failure has physical consequences?,study bank,study bank,2,0,0,2,PALLAVI-0588|OMB-0682,ombharatiya|pallavi-shekhar,,Figure AI,Figure AI:bank_tag,,,exact,1
UQ-0163,How do you evaluate an LLM workflow before and after giving it access to production operations?,study bank,study bank,2,0,0,2,PALLAVI-0610|OMB-0824,ombharatiya|pallavi-shekhar,,Palantir,Palantir:bank_tag,,,exact,1
